Committee,Date,Program,Rate,Station,Cycle
Doug Ducey for Governor,2018-10-09,M-F5p-530pNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F1030p-11pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F1130p-12a,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,NFLRSGmNonHomeThurs5P-8:30P,"$7,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F10a-11a,$34500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,NFLRSPostGameLocalTh830p-9P,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,Star,"$2,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F6a-7aNews,"$1,30000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F6a-7aNews,"$1,30000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F9a-10aNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F9a-10aNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F9a-10aNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F9a-10aNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F12p-1230pNoonNews,$57500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F12p-1230pNoonNews,$57500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F12p-1230pNoonNews,$57500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F430p-5p,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F430p-5p,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F430p-5p,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F1030p-11pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F1030p-11pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F1030p-11pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F1030p-11pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F8a-9aNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F12p-1230pNoonNews,$57500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-11,Sa6a-7aNews,$12500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-12,Su6a-7aNews,$12500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-11,Sa10p-1030pNews,$37500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-07,12a-1aNewsRepeat,$3000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-08,12a-1aNewsRepeat,$3000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-09,12a-1aNewsRepeat,$3000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-10,12a-1aNewsRepeat,$3000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-04,Sa6a-7aNews,$12500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-05,Su6a-7aNews,$12500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-04,Sa10p-1030pNews,$37500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-02,M-F1130p-12a,$9000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F6a-7aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F6a-7aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F6a-7aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F6a-7aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F6a-7aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F8a-9aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F8a-9aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F8a-9aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F8a-9aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F8a-9aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F7a-8aNews,$79000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F7a-8aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F330p-4p,$72500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F330p-4p,$72500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F330p-4p,$72500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F330p-4p,$72500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F330p-4p,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F6p-630pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F6p-630pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F6p-630pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F6p-630pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F530p-6pNews,"$1,08000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F530p-6pNews,"$1,08000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F530p-6pNews,"$1,08000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F530p-6pNews,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F5p-530pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F5p-530pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F5p-530pNews,"$1,19000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-08,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-07,Rel,"$2,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,LastManStanding,"$2,85000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,LethalWeapon,"$3,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-03,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-05,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-07,Su9p-10pNews,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-07,NFLRSGameDHNon-Home10A-1P,"$6,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,NFLRSGmNonHomeThurs5P-8:30P,"$6,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-04,NFLRSPregameNonHmTh4:30P-5P,"$2,20000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-02,TheGifted,"$2,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F530a-6a,$55000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F530a-6a,$55000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F530a-6a,$55000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F530a-6a,$55000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F6a-7aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F6a-7aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F6a-7aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F6a-7aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F6a-7aNews,$95000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F7a-8aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F7a-8aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F7a-8aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F7a-8aNews,$92500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F7a-8aNews,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F8a-9aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F8a-9aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F8a-9aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F8a-9aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,NFLRSGmNonHomeThurs5P-8:30P,"$7,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-13,NLCSChampGameNonHome4P-8P,"$6,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F3p-330p,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F3p-330p,$70000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F3p-330p,$70000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F3p-330p,$70000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F3p-330p,$70000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F330p-4p,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F330p-4p,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F330p-4p,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F330p-4p,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F330p-4p,$85000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-14,Su5p-530p,$55000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F6p-630pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F6p-630pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F6p-630pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F6p-630pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,NFLRSPregameNonHmTh4:30P-5P,"$2,20000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-14,Su530p-6p,$55000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F530p-6pNews,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F530p-6pNews,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F530p-6pNews,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F5p-530pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F630p-7p,$94500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F630p-7p,$94500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F630p-7p,$94500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F630p-7p,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,Star,"$2,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,TheGifted,"$2,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-13,NASCAR,$60000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-14,NFLSundayWrap-Up,$17500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,Hell'sKitchen,"$2,80000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,F7p-730p,"$2,85000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,LethalWeapon,"$3,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-14,Su10p-1030pNews,$85000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-13,Sa9p-10pNews,$47500,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F10p-1030pNews,"$1,26000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-14,Su9p-10pNews,$85000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-14,NFLSundayPregameHR2,"$2,25000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,W7p-8p,"$3,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F2p-3p,$25000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F2p-3p,$25000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-09,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-10,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-11,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-12,M-F9a-10aNews,$59000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-15,M-F10a-11a,$40000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F5a-6aNews,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F5a-6aNews,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F5a-6aNews,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F5a-6aNews,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F5a-6aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F9a-10aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F9a-10aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F9a-10aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F9a-10aNews,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F9a-10aNews,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F6a-7aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F6a-7aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F6a-7aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F6a-7aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F6a-7aNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F7a-8aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F7a-8aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F7a-8aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F7a-8aNews,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F7a-8aNews,"$1,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F8a-9aNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F3p-330p,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F3p-330p,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F3p-330p,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F3p-330p,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F3p-330p,$90000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F330p-4p,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F330p-4p,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F330p-4p,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F330p-4p,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F330p-4p,"$1,00000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F4p-5pNewsEff7/2/18,"$1,30000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F6p-630pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F6p-630pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F6p-630pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F4p-5pNewsEff7/2/18,"$2,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F5p-530pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F5p-530pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F5p-530pNews,"$1,40000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F630p-7p,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F630p-7p,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F630p-7p,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,Star,"$2,70000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,TheGifted,"$2,90000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,LethalWeapon,"$3,50000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-21,Su10p-1030pNews,"$1,17500",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-20,Sa9p-10pNews,$80000,KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-16,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-18,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-19,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-22,M-F10p-1030pNews,"$1,80000",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-21,Su9p-10pNews,"$1,17500",KSAZ-TV,2018
Kate Gallego for Phoenix Mayor,2018-10-17,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
