Path,Result
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral  Tiperneni -- 819338.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral  Tiperneni -- 821059.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 767195.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 767833.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 768082.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 768580-.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 768981.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 805824.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 809305.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 814389.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 816774.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 818386.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tiperneni -- 819310.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tipirneni -- 755735.pdf,contracts Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tipirneni -- 760398.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tipirneni -- 763912.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tipirneni -- 764909.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tipirneni -- 766252.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ -- Hiral Tipirneni -- 766792.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Hiral Tipirneni/KSAZ --Hiral Tiperneni -- 768344.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/NRCC Lesko For Congress/KSAZ - Lesko For Congress - NRCC -- 819360.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/NRCC Lesko For Congress/KSAZ - Lesko For Congress - NRCC -- 819590.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/NRCC Lesko For Congress/KSAZ -- NRCC Lesko -- 758228.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/NRCC Lesko For Congress/KSAZ -- NRCC Lesko -- 767557.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Ruben Gallego -- Dem - District 7/Gallego for Arizona - NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Ruben Gallego -- Dem - District 7/KSAZ -- Gallego for Arizona -- 796486.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Ruben Gallego -- Dem - District 7/KSAZ -- Gallego For AZ -- 814068.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Steve Ferrara -- Rep - District 9/KSAZ -- Steve  Ferrara For Congress -- 814823.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Steve Ferrara -- Rep - District 9/KSAZ -- Steve Ferra For Congress -- 818374.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Steve Ferrara -- Rep - District 9/KSAZ -- Steve Ferrara -- 819732.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Steve Ferrara -- Rep - District 9/KSAZ -- Steve Ferrara For Congress -- 809029.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Steve Ferrara -- Rep - District 9/KSAZ -- Steve Ferrara For Congress -- 816732.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tiffany Shedd -- Rep - District 1/KSAZ -- Tiffany Shedd for Congress -- 799780.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/KSAZ - Tom O'Halleran for Congress -- #803405.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/KSAZ - Tom O'Halleran for Congress -- #803407.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/KSAZ - Tom O'Halleran for Congress -- #818419.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/KSAZ -- Tom O'Halleran for Congress -- 816882.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/Tom O'Halleran for Congress -- KSAZ #804834.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/Tom O'Halleran for Congress -- KSAZ #806401.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/Tom O'Halleran for Congress -- KSAZ #809013.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/Tom O'Halleran for Congress -- KSAZ #815088.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Tom OHalleran -- Dem - District 1/Tom OHalleran for Congress.NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Wendy Rogers for Congress/KSAZ - Wendy Rogers for Congress -- #817236.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US House/Wendy Rogers for Congress/KSAZ - Wendy Rogers for Congress -- NAB Form.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/DSCC - Sinema For Arizona/KSAZ - DSCC - Sinema For Arizona - 811666.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/DSCC - Sinema For Arizona/KSAZ - DSCC - Sinema For AZ NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/DSCC - Sinema For Arizona/KSAZ - DSCC-Sinema for Arizona -- #819766.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ - McSally for US Senate -- 800926.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ - McSally for US Senate -- 802579.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ - McSally for US Senate -- 803930.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ - McSally for US Senate -- 806172.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally for US Senate -- 796268.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally for US Senate -- 797514.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 816052.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 816139.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 816899.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 818394.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 818402.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 818434.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 818782.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 819046.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 819588.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 819680.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 819685.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 820205.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 820211.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 821691.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 821697.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ -- McSally For US Senate -- 822192.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/McSally for US Senate/KSAZ-TV McSally for US Senate NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/NRSC - McSally For US Senate/KSAZ - NRSC - McSally US Senate - 814843.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/NRSC - McSally For US Senate/KSAZ - NRSC - McSally US Senate -- 807515.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/NRSC - McSally For US Senate/KSAZ -- NRSC - McSally US Senate -- 807141.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/NRSC - McSally For US Senate/KSAZ-TV - NRSC-McSally for Senate Coordinated NAB-General.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/Candidate Cert Sinema for Arizona 4-9-2018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/Candidate Cert Sinema for Arizona 5-10-2018.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/Candidate Cert Sinema for Arizona 5-29-18.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/Krysten Sinema NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #795282 REV.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #795532 REV.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #795627 REV.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #817571.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #818036.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #818078.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #818289.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #819336.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #821232.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #821805.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Arizona -- #822105.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ - Sinema for Senate -- 766170.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for Arizona -- 771691.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for Arizona -- 774178.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for Arizona -- 774179.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for Arizona --771700.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 780355.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 780414.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 789274.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 789292.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 791389.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 792381.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 794109.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 795456.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 797262.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 798547.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 799810.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 801680.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 803343.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 803445.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 804525.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 804596.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 805408.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 806263.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 813990.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for AZ -- 815130.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KSAZ-TV/Political Files/2018/Federal/US Senate/Sinema For Arizona/KSAZ -- Sinema for Senate -- 765506.pdf,contracts Success
